seconds	speed	acc_on	acc_active	acc_gap_setting	acc_set_speed	acc_dist	gps_lat	gps_long	gps_heading	vsl_last_update	vsl_speed	vsl_mode
58346.134	23.92	1	1	2	24.59	62.200001	37.881203333333	-122.30814016667	170.1	2	55	1
58346.185	23.92	1	1	2	24.59	62.5	37.881160833333	-122.30813066667	170.0	2	55	1
58346.234	23.92	1	1	2	24.59	62.5	37.881160833333	-122.30813066667	170.0	2	55	1
58346.285	23.89	1	1	2	24.59	62.799999	37.881160833333	-122.30813066667	170.0	2	55	1
58346.334	23.89	1	1	2	24.59	62.799999	37.881160833333	-122.30813066667	170.0	2	55	1
58346.385	23.89	1	1	2	24.59	63.200001	37.881118333333	-122.30812133333	170.2	2	55	1
58346.433	23.89	1	1	2	24.59	63.200001	37.881118333333	-122.30812133333	170.2	2	55	1
58346.485	23.92	1	1	2	24.59	63.700001	37.881118333333	-122.30812133333	170.2	2	55	1
58346.534	23.92	1	1	2	24.59	63.700001	37.881118333333	-122.30812133333	170.2	2	55	1
58346.585	24.00	1	1	2	24.59	63.700001	37.881075833333	-122.30811183333	170.0	2	55	1
58346.634	24.00	1	1	2	24.59	63.700001	37.881075833333	-122.30811183333	170.0	2	55	1
58346.685	23.92	1	1	2	24.59	64.199997	37.881075833333	-122.30811183333	170.0	2	55	1
58346.734	23.92	1	1	2	24.59	64.199997	37.881075833333	-122.30811183333	170.0	2	55	1
58346.785	23.86	1	1	2	24.59	64.5	37.881033333333	-122.30810233333	170.0	2	55	1
58346.834	23.86	1	1	2	24.59	64.5	37.881033333333	-122.30810233333	170.0	2	55	1
58346.885	23.89	1	1	2	24.59	64.900002	37.881033333333	-122.30810233333	170.0	2	55	1
58346.934	23.89	1	1	2	24.59	64.900002	37.881033333333	-122.30810233333	170.0	2	55	1
58346.985	23.89	1	1	2	24.59	65.300003	37.880990833333	-122.30809283333	170.0	2	55	1
58347.034	23.89	1	1	2	24.59	65.300003	37.880990833333	-122.30809283333	170.0	2	55	1
58347.085	23.89	1	1	2	24.59	65.599998	37.880990833333	-122.30809283333	170.0	2	55	1
58347.134	23.89	1	1	2	24.59	65.599998	37.880990833333	-122.30809283333	170.0	2	55	1
58347.185	23.89	1	1	2	24.59	65.800003	37.880948500000	-122.30808350000	170.1	2	55	1
58347.234	23.89	1	1	2	24.59	65.800003	37.880948500000	-122.30808350000	170.1	2	55	1
58347.285	23.92	1	1	2	24.59	66.099998	37.880948500000	-122.30808350000	170.1	2	55	1
58347.334	23.92	1	1	2	24.59	66.099998	37.880948500000	-122.30808350000	170.1	2	55	1
58347.385	23.83	1	1	2	24.59	66.5	37.880905833333	-122.30807416667	170.2	2	55	1
58347.434	23.83	1	1	2	24.59	66.5	37.880905833333	-122.30807416667	170.2	2	55	1
58347.485	23.92	1	1	2	24.59	66.800003	37.880905833333	-122.30807416667	170.2	2	55	1
58347.534	23.92	1	1	2	24.59	66.800003	37.880905833333	-122.30807416667	170.2	2	55	1
58347.585	23.94	1	1	2	24.59	67.199997	37.880863333333	-122.30806483333	170.2	2	55	1
58347.634	23.94	1	1	2	24.59	67.199997	37.880863333333	-122.30806483333	170.2	2	55	1
58347.685	23.97	1	1	2	24.59	67.400002	37.880863333333	-122.30806483333	170.2	2	55	1
58347.734	23.97	1	1	2	24.59	67.400002	37.880863333333	-122.30806483333	170.2	2	55	1
58347.785	23.97	1	1	2	24.59	0	37.880821000000	-122.30805550000	170.1	2	55	1
58347.834	23.97	1	1	2	24.59	0	37.880821000000	-122.30805550000	170.1	2	55	1
58347.886	23.94	1	1	2	24.59	0	37.880821000000	-122.30805550000	170.1	2	55	1
58347.934	23.94	1	1	2	24.59	0	37.880821000000	-122.30805550000	170.1	2	55	1
58347.985	23.92	1	1	2	24.59	0	37.880778333333	-122.30804600000	170.0	2	55	1
58348.034	23.92	1	1	2	24.59	0	37.880778333333	-122.30804600000	170.0	2	55	1
58348.085	23.86	1	1	2	24.59	0	37.880778333333	-122.30804600000	170.0	2	55	1
58348.135	23.86	1	1	2	24.59	0	37.880778333333	-122.30804600000	170.0	2	55	1
58348.186	23.92	1	1	2	24.59	0	37.880735833333	-122.30803666667	170.2	2	55	1
58348.234	23.92	1	1	2	24.59	0	37.880735833333	-122.30803666667	170.2	2	55	1
58348.286	23.97	1	1	2	24.59	0	37.880735833333	-122.30803666667	170.2	2	55	1
58348.335	23.97	1	1	2	24.59	0	37.880735833333	-122.30803666667	170.2	2	55	1
58348.386	23.94	1	1	2	24.59	0	37.880693333333	-122.30802716667	170.0	2	55	1
58348.435	23.94	1	1	2	24.59	0	37.880693333333	-122.30802716667	170.0	2	55	1
58348.486	24.00	1	1	2	24.59	0	37.880693333333	-122.30802716667	170.0	2	55	1
58348.535	24.00	1	1	2	24.59	0	37.880693333333	-122.30802716667	170.0	2	55	1
58348.586	24.00	1	1	2	24.59	0	37.880650833333	-122.30801783333	170.2	2	55	1
58348.635	24.00	1	1	2	24.59	0	37.880650833333	-122.30801783333	170.2	2	55	1
58348.686	23.92	1	1	2	24.59	0	37.880650833333	-122.30801783333	170.2	2	55	1
58348.735	23.92	1	1	2	24.59	0	37.880650833333	-122.30801783333	170.2	2	55	1
58348.786	23.94	1	1	2	24.59	0	37.880608333333	-122.30800850000	170.2	2	55	1
58348.835	23.94	1	1	2	24.59	0	37.880608333333	-122.30800850000	170.2	2	55	1
58348.886	24.00	1	1	2	24.59	0	37.880608333333	-122.30800850000	170.2	2	55	1
58348.935	24.00	1	1	2	24.59	0	37.880608333333	-122.30800850000	170.2	2	55	1
58348.986	24.00	1	1	2	24.59	0	37.880565666667	-122.30799916667	170.2	2	55	1
58349.035	24.00	1	1	2	24.59	0	37.880565666667	-122.30799916667	170.2	2	55	1
58349.087	23.97	1	1	2	24.59	0	37.880565666667	-122.30799916667	170.2	2	55	1
58349.135	23.97	1	1	2	24.59	0	37.880565666667	-122.30799916667	170.2	2	55	1
58349.187	23.97	1	1	2	24.59	0	37.880523166667	-122.30798983333	170.2	2	55	1
58349.235	23.97	1	1	2	24.59	0	37.880523166667	-122.30798983333	170.2	2	55	1
58349.286	24.00	1	1	2	24.59	0	37.880523166667	-122.30798983333	170.2	2	55	1
58349.335	24.00	1	1	2	24.59	0	37.880523166667	-122.30798983333	170.2	2	55	1
58349.385	24.03	1	1	2	24.59	0	37.880480666667	-122.30798050000	170.2	2	55	1
58349.434	24.03	1	1	2	24.59	0	37.880480666667	-122.30798050000	170.2	2	55	1
58349.485	23.92	1	1	2	24.59	0	37.880480666667	-122.30798050000	170.2	2	55	1
58349.534	23.92	1	1	2	24.59	0	37.880480666667	-122.30798050000	170.2	2	55	1
58349.585	24.00	1	1	2	24.59	0	37.880438166667	-122.30797100000	170.0	2	55	1
58349.634	24.00	1	1	2	24.59	0	37.880438166667	-122.30797100000	170.0	2	55	1
58349.685	23.97	1	1	2	24.59	0	37.880438166667	-122.30797100000	170.0	2	55	1
58349.734	23.97	1	1	2	24.59	0	37.880438166667	-122.30797100000	170.0	2	55	1
58349.785	23.94	1	1	2	24.59	0	37.880395666667	-122.30796166667	170.2	2	55	1
58349.834	23.94	1	1	2	24.59	0	37.880395666667	-122.30796166667	170.2	2	55	1
58349.885	23.97	1	1	2	24.59	0	37.880395666667	-122.30796166667	170.2	2	55	1
58349.934	23.97	1	1	2	24.59	0	37.880395666667	-122.30796166667	170.2	2	55	1
58349.985	23.97	1	1	2	24.59	0	37.880353166667	-122.30795233333	170.2	2	55	1
58350.034	23.97	1	1	2	24.59	0	37.880353166667	-122.30795233333	170.2	2	55	1
58350.085	23.97	1	1	2	24.59	0	37.880353166667	-122.30795233333	170.2	2	55	1
58350.134	23.97	1	1	2	24.59	0	37.880353166667	-122.30795233333	170.2	2	55	1
58350.185	23.92	1	1	2	24.59	0	37.880310666667	-122.30794300000	170.2	2	55	1
58350.234	23.92	1	1	2	24.59	0	37.880310666667	-122.30794300000	170.2	2	55	1
58350.285	23.97	1	1	2	24.59	0	37.880310666667	-122.30794300000	170.2	2	55	1
58350.334	23.97	1	1	2	24.59	0	37.880310666667	-122.30794300000	170.2	2	55	1
58350.385	24.03	1	1	2	24.59	0	37.880268166667	-122.30793366667	170.2	2	55	1
58350.434	24.03	1	1	2	24.59	0	37.880268166667	-122.30793366667	170.2	2	55	1
58350.485	23.97	1	1	2	24.59	0	37.880268166667	-122.30793366667	170.2	2	55	1
58350.534	23.97	1	1	2	24.59	0	37.880268166667	-122.30793366667	170.2	2	55	1
58350.585	23.97	1	1	2	24.59	0	37.880225833333	-122.30792433333	170.1	2	55	1
58350.633	23.97	1	1	2	24.59	0	37.880225833333	-122.30792433333	170.1	2	55	1
58350.685	23.94	1	1	2	24.59	0	37.880225833333	-122.30792433333	170.1	7	55	1
58350.734	23.94	1	1	2	24.59	0	37.880225833333	-122.30792433333	170.1	7	55	1
58350.785	23.86	1	1	2	24.59	0	37.880183333333	-122.30791483333	170.0	7	55	1
58350.834	23.86	1	1	2	24.59	0	37.880183333333	-122.30791483333	170.0	7	55	1
58350.885	23.94	1	1	2	24.59	0	37.880183333333	-122.30791483333	170.0	7	55	1
58350.934	23.94	1	1	2	24.59	0	37.880183333333	-122.30791483333	170.0	7	55	1
58350.986	23.94	1	1	2	24.59	0	37.880141000000	-122.30790550000	170.1	7	55	1
58351.034	23.94	1	1	2	24.59	0	37.880141000000	-122.30790550000	170.1	7	55	1
58351.086	23.86	1	1	2	24.59	0	37.880141000000	-122.30790550000	170.1	7	55	1
58351.134	23.86	1	1	2	24.59	0	37.880141000000	-122.30790550000	170.1	7	55	1
58351.185	23.86	1	1	2	24.59	0	37.880098666667	-122.30789633333	170.3	7	55	1
58351.234	23.86	1	1	2	24.59	0	37.880098666667	-122.30789633333	170.3	7	55	1
58351.285	23.86	1	1	2	24.59	0	37.880098666667	-122.30789633333	170.3	7	55	1
58351.334	23.86	1	1	2	24.59	0	37.880098666667	-122.30789633333	170.3	7	55	1
58351.385	23.86	1	1	2	24.59	0	37.880056500000	-122.30788700000	170.1	7	55	1
58351.434	23.86	1	1	2	24.59	0	37.880056500000	-122.30788700000	170.1	7	55	1
58351.485	23.83	1	1	2	24.59	0	37.880056500000	-122.30788700000	170.1	7	55	1
58351.534	23.83	1	1	2	24.59	0	37.880056500000	-122.30788700000	170.1	7	55	1
58351.585	23.86	1	1	2	24.59	0	37.880014166667	-122.30787766667	170.1	7	55	1
58351.634	23.86	1	1	2	24.59	0	37.880014166667	-122.30787766667	170.1	7	55	1
58351.685	23.86	1	1	2	24.59	0	37.880014166667	-122.30787766667	170.1	7	55	1
58351.734	23.86	1	1	2	24.59	0	37.880014166667	-122.30787766667	170.1	7	55	1
58351.785	23.83	1	1	2	24.59	0	37.879972000000	-122.30786833333	170.1	7	55	1
58351.834	23.83	1	1	2	24.59	0	37.879972000000	-122.30786833333	170.1	7	55	1
58351.885	23.81	1	1	2	24.59	0	37.879972000000	-122.30786833333	170.1	7	55	1
58351.934	23.81	1	1	2	24.59	0	37.879972000000	-122.30786833333	170.1	7	55	1
58351.985	23.78	1	1	2	24.59	0	37.879929833333	-122.30785900000	170.1	7	55	1
58352.033	23.78	1	1	2	24.59	0	37.879929833333	-122.30785900000	170.1	7	55	1
58352.085	23.81	1	1	2	24.59	0	37.879929833333	-122.30785900000	170.1	7	55	1
58352.134	23.81	1	1	2	24.59	0	37.879929833333	-122.30785900000	170.1	7	55	1
58352.185	23.83	1	1	2	24.59	0	37.879887666667	-122.30784983333	170.3	7	55	1
58352.234	23.83	1	1	2	24.59	0	37.879887666667	-122.30784983333	170.3	7	55	1
58352.283	23.75	1	1	2	24.59	0	37.879887666667	-122.30784983333	170.3	7	55	1
58352.334	23.75	1	1	2	24.59	0	37.879887666667	-122.30784983333	170.3	7	55	1
58352.385	23.72	1	1	2	24.59	0	37.879845500000	-122.30784050000	170.1	7	55	1
58352.434	23.72	1	1	2	24.59	0	37.879845500000	-122.30784050000	170.1	7	55	1
58352.485	23.75	1	1	2	24.59	0	37.879845500000	-122.30784050000	170.1	7	55	1
58352.534	23.75	1	1	2	24.59	0	37.879845500000	-122.30784050000	170.1	7	55	1
58352.585	23.75	1	1	2	24.59	0	37.879803333333	-122.30783100000	169.9	7	55	1
58352.634	23.75	1	1	2	24.59	0	37.879803333333	-122.30783100000	169.9	7	55	1
58352.685	23.81	1	1	2	24.59	0	37.879803333333	-122.30783100000	169.9	7	55	1
58352.734	23.81	1	1	2	24.59	0	37.879803333333	-122.30783100000	169.9	7	55	1
58352.785	23.81	1	1	2	24.59	0	37.879761333333	-122.30782166667	170.1	7	55	1
58352.834	23.81	1	1	2	24.59	0	37.879761333333	-122.30782166667	170.1	7	55	1
58352.885	23.75	1	1	2	24.59	0	37.879761333333	-122.30782166667	170.1	7	55	1
58352.934	23.75	1	1	2	24.59	0	37.879761333333	-122.30782166667	170.1	7	55	1
58352.985	23.78	1	1	2	24.59	0	37.879719166667	-122.30781233333	170.1	7	55	1
58353.034	23.78	1	1	2	24.59	0	37.879719166667	-122.30781233333	170.1	7	55	1
58353.085	23.78	1	1	2	24.59	0	37.879719166667	-122.30781233333	170.1	7	55	1
58353.134	23.78	1	1	2	24.59	0	37.879719166667	-122.30781233333	170.1	7	55	1
58353.185	23.75	1	1	2	24.59	0	37.879677000000	-122.30780300000	170.1	7	55	1
58353.234	23.75	1	1	2	24.59	0	37.879677000000	-122.30780300000	170.1	7	55	1
58353.285	23.78	1	1	2	24.59	0	37.879677000000	-122.30780300000	170.1	7	55	1
58353.333	23.78	1	1	2	24.59	0	37.879677000000	-122.30780300000	170.1	7	55	1
58353.384	23.78	1	1	2	24.59	0	37.879635000000	-122.30779350000	169.9	7	55	1
58353.434	23.78	1	1	2	24.59	0	37.879635000000	-122.30779350000	169.9	7	55	1
58353.485	23.81	1	1	2	24.59	0	37.879635000000	-122.30779350000	169.9	7	55	1
58353.534	23.81	1	1	2	24.59	0	37.879635000000	-122.30779350000	169.9	7	55	1
58353.585	23.78	1	1	2	24.59	0	37.879592833333	-122.30778416667	170.1	7	55	1
58353.634	23.78	1	1	2	24.59	0	37.879592833333	-122.30778416667	170.1	7	55	1
58353.685	23.81	1	1	2	24.59	0	37.879592833333	-122.30778416667	170.1	7	55	1
58353.734	23.81	1	1	2	24.59	0	37.879592833333	-122.30778416667	170.1	7	55	1
58353.785	23.78	1	1	2	24.59	0	37.879550666667	-122.30777483333	170.1	7	55	1
58353.834	23.78	1	1	2	24.59	0	37.879550666667	-122.30777483333	170.1	7	55	1
58353.885	23.75	1	1	2	24.59	0	37.879550666667	-122.30777483333	170.1	7	55	1
58353.934	23.75	1	1	2	24.59	0	37.879550666667	-122.30777483333	170.1	7	55	1
58353.985	23.81	1	1	2	24.59	0	37.879508500000	-122.30776550000	170.1	7	55	1
58354.034	23.81	1	1	2	24.59	0	37.879508500000	-122.30776550000	170.1	7	55	1
58354.085	23.81	1	1	2	24.59	0	37.879508500000	-122.30776550000	170.1	7	55	1
58354.134	23.81	1	1	2	24.59	0	37.879508500000	-122.30776550000	170.1	7	55	1
58354.185	23.83	1	1	2	24.59	0	37.879466166667	-122.30775616667	170.1	7	55	1
58354.234	23.83	1	1	2	24.59	0	37.879466166667	-122.30775616667	170.1	7	55	1
58354.285	23.81	1	1	2	24.59	0	37.879466166667	-122.30775616667	170.1	7	55	1
58354.334	23.81	1	1	2	24.59	0	37.879466166667	-122.30775616667	170.1	7	55	1
58354.385	23.83	1	1	2	24.59	0	37.879423833333	-122.30774666667	170.0	7	55	1
58354.434	23.83	1	1	2	24.59	0	37.879423833333	-122.30774666667	170.0	7	55	1
58354.485	23.86	1	1	2	24.59	0	37.879423833333	-122.30774666667	170.0	7	55	1
58354.534	23.86	1	1	2	24.59	0	37.879423833333	-122.30774666667	170.0	7	55	1
58354.585	23.83	1	1	2	24.59	0	37.879381666667	-122.30773716667	169.9	7	55	1
58354.634	23.83	1	1	2	24.59	0	37.879381666667	-122.30773716667	169.9	7	55	1
58354.685	23.83	1	1	2	24.59	0	37.879381666667	-122.30773716667	169.9	7	55	1
58354.735	23.83	1	1	2	24.59	0	37.879381666667	-122.30773716667	169.9	7	55	1
58354.786	23.81	1	1	2	24.59	0	37.879339333333	-122.30772766667	170.0	7	55	1
58354.835	23.81	1	1	2	24.59	0	37.879339333333	-122.30772766667	170.0	7	55	1
58354.886	23.83	1	1	2	24.59	0	37.879339333333	-122.30772766667	170.0	7	55	1
58354.935	23.83	1	1	2	24.59	0	37.879339333333	-122.30772766667	170.0	7	55	1
58354.986	23.86	1	1	2	24.59	0	37.879297000000	-122.30771816667	170.0	7	55	1
58355.035	23.86	1	1	2	24.59	0	37.879297000000	-122.30771816667	170.0	7	55	1
58355.086	23.81	1	1	2	24.59	0	37.879297000000	-122.30771816667	170.0	7	55	1
58355.135	23.81	1	1	2	24.59	0	37.879297000000	-122.30771816667	170.0	7	55	1
58355.186	23.86	1	1	2	24.59	0	37.879254666667	-122.30770866667	170.0	7	55	1
58355.234	23.86	1	1	2	24.59	0	37.879254666667	-122.30770866667	170.0	7	55	1
58355.286	23.86	1	1	2	24.59	0	37.879254666667	-122.30770866667	170.0	7	55	1
58355.334	23.86	1	1	2	24.59	0	37.879254666667	-122.30770866667	170.0	7	55	1
58355.386	23.89	1	1	2	24.59	0	37.879212333333	-122.30769916667	170.0	7	55	1
58355.434	23.89	1	1	2	24.59	0	37.879212333333	-122.30769916667	170.0	7	55	1
58355.486	23.89	1	1	2	24.59	0	37.879212333333	-122.30769916667	170.0	7	55	1
58355.535	23.89	1	1	2	24.59	0	37.879212333333	-122.30769916667	170.0	7	55	1
58355.586	23.89	1	1	2	24.59	0	37.879170000000	-122.30768966667	170.0	7	55	1
58355.634	23.89	1	1	2	24.59	0	37.879170000000	-122.30768966667	170.0	7	55	1
58355.685	23.89	1	1	2	24.59	0	37.879170000000	-122.30768966667	170.0	12	55	1
58355.735	23.89	1	1	2	24.59	0	37.879170000000	-122.30768966667	170.0	12	55	1
58355.786	23.89	1	1	2	24.59	0	37.879127666667	-122.30768016667	170.0	12	55	1
58355.834	23.89	1	1	2	24.59	0	37.879127666667	-122.30768016667	170.0	12	55	1
58355.885	23.86	1	1	2	24.59	0	37.879127666667	-122.30768016667	170.0	12	55	1
58355.934	23.86	1	1	2	24.59	0	37.879127666667	-122.30768016667	170.0	12	55	1
58355.985	23.89	1	1	2	24.59	0	37.879085166667	-122.30767083333	170.2	12	55	1
58356.033	23.89	1	1	2	24.59	0	37.879085166667	-122.30767083333	170.2	12	55	1
58356.085	23.89	1	1	2	24.59	0	37.879085166667	-122.30767083333	170.2	12	55	1
58356.134	23.89	1	1	2	24.59	0	37.879085166667	-122.30767083333	170.2	12	55	1
58356.185	23.86	1	1	2	24.59	0	37.879042833333	-122.30766150000	170.1	12	55	1
58356.234	23.86	1	1	2	24.59	0	37.879042833333	-122.30766150000	170.1	12	55	1
58356.285	23.94	1	1	2	24.59	0	37.879042833333	-122.30766150000	170.1	12	55	1
58356.333	23.94	1	1	2	24.59	0	37.879042833333	-122.30766150000	170.1	12	55	1
58356.385	23.94	1	1	2	24.59	0	37.879000333333	-122.30765216667	170.2	12	55	1
58356.433	23.94	1	1	2	24.59	0	37.879000333333	-122.30765216667	170.2	12	55	1
58356.485	23.97	1	1	2	24.59	0	37.879000333333	-122.30765216667	170.2	12	55	1
58356.534	23.97	1	1	2	24.59	0	37.879000333333	-122.30765216667	170.2	12	55	1
58356.585	23.97	1	1	2	24.59	0	37.878957833333	-122.30764300000	170.3	12	55	1
58356.634	23.97	1	1	2	24.59	0	37.878957833333	-122.30764300000	170.3	12	55	1
58356.685	24.00	1	1	2	24.59	0	37.878957833333	-122.30764300000	170.3	12	55	1
58356.734	24.00	1	1	2	24.59	0	37.878957833333	-122.30764300000	170.3	12	55	1
58356.785	24.00	1	1	2	24.59	0	37.878915333333	-122.30763366667	170.2	12	55	1
58356.834	24.00	1	1	2	24.59	0	37.878915333333	-122.30763366667	170.2	12	55	1
58356.885	24.03	1	1	2	24.59	0	37.878915333333	-122.30763366667	170.2	12	55	1
58356.934	24.03	1	1	2	24.59	0	37.878915333333	-122.30763366667	170.2	12	55	1
58356.985	24.00	1	1	2	24.59	0	37.878872666667	-122.30762433333	170.2	12	55	1
58357.033	24.00	1	1	2	24.59	0	37.878872666667	-122.30762433333	170.2	12	55	1
58357.085	24.00	1	1	2	24.59	0	37.878872666667	-122.30762433333	170.2	12	55	1
58357.134	24.00	1	1	2	24.59	0	37.878872666667	-122.30762433333	170.2	12	55	1
58357.185	24.03	1	1	2	24.59	0	37.878830166667	-122.30761516667	170.3	12	55	1
58357.233	24.03	1	1	2	24.59	0	37.878830166667	-122.30761516667	170.3	12	55	1
58357.285	24.08	1	1	2	24.59	0	37.878830166667	-122.30761516667	170.3	12	55	1
58357.334	24.08	1	1	2	24.59	0	37.878830166667	-122.30761516667	170.3	12	55	1
58357.385	24.06	1	1	2	24.59	0	37.878787666667	-122.30760583333	170.2	12	55	1
58357.433	24.06	1	1	2	24.59	0	37.878787666667	-122.30760583333	170.2	12	55	1
58357.485	24.03	1	1	2	24.59	0	37.878787666667	-122.30760583333	170.2	12	55	1
58357.534	24.03	1	1	2	24.59	0	37.878787666667	-122.30760583333	170.2	12	55	1
58357.585	24.03	1	1	2	24.59	0	37.878745000000	-122.30759633333	170.0	12	55	1
58357.634	24.03	1	1	2	24.59	0	37.878745000000	-122.30759633333	170.0	12	55	1
58357.685	24.00	1	1	2	24.59	0	37.878745000000	-122.30759633333	170.0	12	55	1
58357.734	24.00	1	1	2	24.59	0	37.878745000000	-122.30759633333	170.0	12	55	1
58357.785	24.06	1	1	2	24.59	0	37.878702500000	-122.30758683333	170.0	12	55	1
58357.834	24.06	1	1	2	24.59	0	37.878702500000	-122.30758683333	170.0	12	55	1
58357.885	24.06	1	1	2	24.59	0	37.878702500000	-122.30758683333	170.0	12	55	1
58357.934	24.06	1	1	2	24.59	0	37.878702500000	-122.30758683333	170.0	12	55	1
58357.985	24.03	1	1	2	24.59	0	37.878659833333	-122.30757716667	169.9	12	55	1
58358.034	24.03	1	1	2	24.59	0	37.878659833333	-122.30757716667	169.9	12	55	1
58358.085	24.06	1	1	2	24.59	0	37.878659833333	-122.30757716667	169.9	12	55	1
58358.134	24.06	1	1	2	24.59	0	37.878659833333	-122.30757716667	169.9	12	55	1
58358.185	24.00	1	1	2	24.59	0	37.878617333333	-122.30756733333	169.7	12	55	1
58358.234	24.00	1	1	2	24.59	0	37.878617333333	-122.30756733333	169.7	12	55	1
58358.285	24.06	1	1	2	24.59	0	37.878617333333	-122.30756733333	169.7	12	55	1
58358.334	24.06	1	1	2	24.59	0	37.878617333333	-122.30756733333	169.7	12	55	1
58358.384	24.06	1	1	2	24.59	0	37.878574666667	-122.30755716667	169.3	12	55	1
58358.433	24.06	1	1	2	24.59	0	37.878574666667	-122.30755716667	169.3	12	55	1
58358.485	24.19	1	1	2	24.59	0	37.878574666667	-122.30755716667	169.3	12	55	1
58358.534	24.19	1	1	2	24.59	0	37.878574666667	-122.30755716667	169.3	12	55	1
58358.585	24.14	1	1	2	24.59	0	37.878532166667	-122.30754716667	169.5	12	55	1
58358.634	24.14	1	1	2	24.59	0	37.878532166667	-122.30754716667	169.5	12	55	1
58358.685	24.14	1	1	2	24.59	0	37.878532166667	-122.30754716667	169.5	12	55	1
58358.734	24.14	1	1	2	24.59	0	37.878532166667	-122.30754716667	169.5	12	55	1
58358.785	24.17	1	1	2	24.59	0	37.878489500000	-122.30753666667	169.0	12	55	1
58358.834	24.17	1	1	2	24.59	0	37.878489500000	-122.30753666667	169.0	12	55	1
58358.885	24.14	1	1	2	24.59	0	37.878489500000	-122.30753666667	169.0	12	55	1
58358.934	24.14	1	1	2	24.59	0	37.878489500000	-122.30753666667	169.0	12	55	1
58358.985	24.06	1	1	2	24.59	0	37.878447000000	-122.30752616667	169.0	12	55	1
58359.034	24.06	1	1	2	24.59	0	37.878447000000	-122.30752616667	169.0	12	55	1
58359.085	24.17	1	1	2	24.59	0	37.878447000000	-122.30752616667	169.0	12	55	1
58359.134	24.17	1	1	2	24.59	0	37.878447000000	-122.30752616667	169.0	12	55	1
58359.185	24.08	1	1	2	24.59	0	37.878404500000	-122.30751550000	168.8	12	55	1
58359.233	24.08	1	1	2	24.59	0	37.878404500000	-122.30751550000	168.8	12	55	1
58359.285	24.00	1	1	2	24.59	0	37.878404500000	-122.30751550000	168.8	12	55	1
58359.334	24.00	1	1	2	24.59	0	37.878404500000	-122.30751550000	168.8	12	55	1
58359.385	24.00	1	1	2	24.59	0	37.878362000000	-122.30750450000	168.5	12	55	1
58359.433	24.00	1	1	2	24.59	0	37.878362000000	-122.30750450000	168.5	12	55	1
58359.485	24.03	1	1	2	24.59	0	37.878362000000	-122.30750450000	168.5	12	55	1
58359.534	24.03	1	1	2	24.59	0	37.878362000000	-122.30750450000	168.5	12	55	1
58359.585	24.03	1	1	2	24.59	0	37.878319666667	-122.30749333333	168.2	12	55	1
58359.633	24.03	1	1	2	24.59	0	37.878319666667	-122.30749333333	168.2	12	55	1
58359.685	24.06	1	1	2	24.59	0	37.878319666667	-122.30749333333	168.2	12	55	1
58359.734	24.06	1	1	2	24.59	0	37.878319666667	-122.30749333333	168.2	12	55	1
58359.785	24.06	1	1	2	24.59	0	37.878277166667	-122.30748216667	168.3	12	55	1
58359.834	24.06	1	1	2	24.59	0	37.878277166667	-122.30748216667	168.3	12	55	1
